Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_Mix,Payment_Behaviour,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Monthly_Inhand_Salary,Changed_Credit_Limit,Outstanding_Debt,Total_EMI_per_month
14.0,17.0,1.0,38.51643859758381,392.0,No,288.5655417014668,385.66458675701807,Standard,Standard,High_spent_Large_value_payments,18.0,57588.9,3.0,4.0,5.0,3.0,5098.075,1.07,288.34,115.5773715415152
0.0,1.0,3.0,38.49078744791813,395.0,No,222.25002194276271,449.5980190720868,Standard,Good,High_spent_Medium_value_payments,24.0,61695.68,1.0,4.0,2.0,3.0,5230.306666666666,5.77,654.6,101.18262565181712
0.0,1.0,3.0,36.256263205209,396.0,No,99.35869738428043,572.489343630569,Standard,Good,High_spent_Medium_value_payments,24.0,61695.68,1.0,4.0,2.0,3.0,5230.306666666666,5.77,654.6,101.18262565181712
0.0,1.0,3.0,30.82367395676684,397.0,No,448.4744319455024,243.37360906934708,Standard,Good,High_spent_Medium_value_payments,24.0,61695.68,1.0,4.0,2.0,3.0,5230.306666666666,5.77,654.6,101.18262565181712
0.0,4.0,3.0,39.48415389286964,398.0,No,130.00865048287451,531.839390531975,Standard,Good,High_spent_Medium_value_payments,24.0,61695.68,1.0,4.0,2.0,3.0,5230.306666666666,5.77,654.6,101.18262565181712
0.0,1.0,3.0,38.24767684316704,399.0,NM,221.3815017600967,450.46653925475283,Standard,Good,High_spent_Medium_value_payments,24.0,61695.68,1.0,4.0,2.0,3.0,5230.306666666666,5.77,654.6,101.18262565181712
0.0,1.0,3.0,31.44070649324985,400.0,No,505.8600286580743,205.98801235677524,Standard,Good,High_spent_Medium_value_payments,24.0,61695.68,1.0,4.0,2.0,3.0,5230.306666666666,5.77,654.6,101.18262565181712
0.0,1.0,8.0,26.6230482807686,401.0,No,153.6666897252637,528.1813512895858,Standard,Good,High_spent_Medium_value_payments,24.0,61695.68,1.0,4.0,2.0,3.0,5230.306666666666,5.77,654.6,101.18262565181712
0.0,1.0,8.0,32.24111735046547,402.0,No,93.60248954162395,568.2455514732255,Standard,Good,High_spent_Medium_value_payments,24.0,61695.68,1.0,4.0,2.0,3.0,5230.306666666666,5.77,654.6,101.18262565181712
30.0,9.0,1.0,23.23982707489296,266.0,No,987.593669731438,137.42895609813635,Good,Good,Low_spent_Medium_value_payments,33.0,137714.36,5.0,4.0,10.0,4.0,11609.196666666665,0.72,1354.15,315.8970408370921
30.0,9.0,1.0,36.92400924370028,267.0,No,416.1217907372009,698.9008350923732,Good,Good,Low_spent_Medium_value_payments,33.0,137714.36,5.0,4.0,10.0,4.0,11609.196666666665,0.72,1354.15,315.8970408370921
30.0,9.0,2.0,35.052084711404525,268.0,No,751.7019929463941,3.851841183508896,Good,Good,Low_spent_Medium_value_payments,33.0,137714.36,5.0,4.0,10.0,4.0,11609.196666666665,0.72,1354.15,315.8970408370921
29.0,10.0,2.0,26.73343384008122,268.0,No,1565.7547127902176,363.32063288318034,Good,Good,Low_spent_Medium_value_payments,33.0,137714.36,5.0,4.0,10.0,4.0,11609.196666666665,0.72,1354.15,315.8970408370921
30.0,9.0,2.0,27.6851870818938,268.0,No,751.7019929463941,363.32063288318034,Good,Good,Low_spent_Medium_value_payments,33.0,137714.36,5.0,4.0,10.0,4.0,11609.196666666665,0.72,1354.15,315.8970408370921
30.0,7.0,2.0,32.50357144392588,271.0,No,392.8699402270802,732.1526856024941,Good,Good,Low_spent_Medium_value_payments,33.0,137714.36,5.0,4.0,10.0,4.0,11609.196666666665,0.72,1354.15,315.8970408370921
30.0,10.0,2.0,34.63412030918876,272.0,No,890.2361097271079,244.78651610246638,Standard,Good,Low_spent_Medium_value_payments,33.0,137714.36,5.0,4.0,10.0,4.0,11609.196666666665,0.72,1354.15,315.8970408370921
30.0,9.0,2.0,31.49896538061889,273.0,No,76.00775272283977,1009.0148731067343,Standard,Good,Low_spent_Medium_value_payments,33.0,137714.36,5.0,4.0,10.0,4.0,11609.196666666665,0.72,1354.15,315.8970408370921
13.0,7.0,1.0,27.54446611630068,253.0,No,60.718233484827095,323.1939633462298,Standard,Good,High_spent_Medium_value_payments,24.0,22251.84,4.0,2.0,6.0,3.0,1799.32,11.6,310.58,46.01980316894309
16.0,7.0,1.0,39.76485921775864,254.0,No,42.319575777056826,341.5926210540001,Good,Good,High_spent_Medium_value_payments,24.0,22251.84,4.0,2.0,6.0,3.0,1799.32,11.6,310.58,46.01980316894309
10.0,7.0,1.0,33.44275082685072,255.0,NM,108.93085368298742,314.98134314806947,Good,Good,High_spent_Medium_value_payments,24.0,22251.84,4.0,2.0,6.0,3.0,1799.32,11.6,310.58,46.01980316894309
13.0,7.0,1.0,27.55913781372868,256.0,NM,60.718233484827095,325.85228738852317,Good,Good,High_spent_Medium_value_payments,24.0,22251.84,4.0,2.0,6.0,3.0,1799.32,11.6,310.58,46.01980316894309
13.0,7.0,1.0,36.75616830095138,256.0,No,20.089786151464104,363.8224106795929,Good,Good,High_spent_Medium_value_payments,24.0,22251.84,4.0,2.0,6.0,3.0,1799.32,11.6,310.58,46.01980316894309
13.0,7.0,1.0,37.47645352373008,258.0,No,99.83001342693794,304.0821834041189,Good,Good,High_spent_Medium_value_payments,24.0,22251.84,4.0,2.0,6.0,3.0,1799.32,11.6,310.58,46.01980316894309
13.0,7.0,1.0,36.703910581981056,259.0,No,44.5256689699475,329.3865278611094,Good,Good,High_spent_Medium_value_payments,24.0,22251.84,4.0,2.0,6.0,3.0,1799.32,11.6,310.58,46.01980316894309
13.0,7.0,1.0,38.20128326332286,260.0,No,61.34118116040123,322.5710156706557,Good,Good,High_spent_Medium_value_payments,24.0,22251.84,4.0,2.0,6.0,3.0,1799.32,11.6,310.58,46.01980316894309
22.0,11.0,9.0,30.827868678108445,202.0,Yes,432.2157811189818,321.10010051710566,Poor,Standard,High_spent_Large_value_payments,25.0,78417.44,8.0,10.0,21.0,5.0,6772.786666666668,19.35,1656.54,213.9627850305792
27.0,11.0,9.0,25.652923243143373,203.0,Yes,512.0077311643173,221.30815047177018,Poor,Standard,High_spent_Large_value_payments,25.0,78417.44,8.0,10.0,21.0,5.0,6772.786666666668,19.35,1656.54,213.9627850305792
22.0,11.0,9.0,37.12832092672976,204.0,Yes,207.1495200902036,506.1663615458839,Poor,Standard,High_spent_Large_value_payments,25.0,78417.44,8.0,10.0,21.0,5.0,6772.786666666668,19.35,1656.54,213.9627850305792
24.0,9.0,9.0,37.655458410915216,205.0,Yes,140.96216216416497,562.3537194719225,Poor,Standard,High_spent_Large_value_payments,25.0,78417.44,8.0,10.0,21.0,5.0,6772.786666666668,19.35,1656.54,213.9627850305792
23.0,11.0,9.0,38.46897129479418,206.0,Yes,689.84491089316,53.47097074292765,Poor,Standard,High_spent_Large_value_payments,25.0,78417.44,8.0,10.0,21.0,5.0,6772.786666666668,19.35,1656.54,213.9627850305792
22.0,11.0,9.0,29.01751362414321,207.0,Yes,84.72044874463708,618.5954328914504,Poor,Standard,High_spent_Large_value_payments,25.0,78417.44,8.0,10.0,21.0,5.0,6772.786666666668,19.35,1656.54,213.9627850305792
22.0,8.0,12.0,34.211239009036824,208.0,Yes,196.62437097511662,536.6915106609708,Poor,Standard,High_spent_Large_value_payments,25.0,78417.44,8.0,10.0,21.0,5.0,6772.786666666668,19.35,1656.54,213.9627850305792
22.0,14.0,12.0,31.46232851198763,208.0,Yes,91.29018667025898,622.0256949658285,Poor,Standard,High_spent_Large_value_payments,25.0,78417.44,8.0,10.0,21.0,5.0,6772.786666666668,19.35,1656.54,213.9627850305792
21.0,18.0,9.0,34.01197417042094,77.0,Yes,39.96870294471185,276.2006439286198,Poor,Bad,Low_spent_Small_value_payments,36.0,9394.66,7.0,6.0,34.0,6.0,593.8883333333333,4.58,1686.78,33.21948646000168
20.0,21.0,9.0,26.06315214961284,77.0,Yes,49.419856573299796,290.9417602213844,Poor,Bad,Low_spent_Small_value_payments,36.0,9394.66,7.0,6.0,34.0,6.0,593.8883333333333,4.58,1686.78,33.21948646000168
19.0,20.0,9.0,37.79955244348372,79.0,Yes,49.419856573299796,266.7494903000319,Poor,Bad,Low_spent_Small_value_payments,36.0,9394.66,7.0,6.0,34.0,6.0,593.8883333333333,4.58,1686.78,33.21948646000168
20.0,18.0,9.0,30.61373859000039,80.0,Yes,63.75927902622803,252.4100678471036,Poor,Bad,Low_spent_Small_value_payments,36.0,9394.66,7.0,6.0,34.0,6.0,593.8883333333333,4.58,1686.78,33.21948646000168
20.0,18.0,9.0,36.11709316784965,81.0,NM,45.968420221276176,270.2009266520555,Poor,Bad,Low_spent_Small_value_payments,36.0,9394.66,7.0,6.0,34.0,6.0,593.8883333333333,4.58,1686.78,33.21948646000168
24.0,18.0,10.0,30.964360168115174,82.0,Yes,58.10957617602222,248.05977069730946,Poor,Bad,Low_spent_Small_value_payments,36.0,9394.66,7.0,6.0,34.0,6.0,593.8883333333333,4.58,1686.78,33.21948646000168
20.0,16.0,10.0,38.36637875795813,83.0,Yes,20.36079345240249,275.8085534209292,Standard,Bad,Low_spent_Small_value_payments,36.0,9394.66,7.0,6.0,34.0,6.0,593.8883333333333,4.58,1686.78,33.21948646000168
20.0,18.0,10.0,37.72754892006628,84.0,Yes,64.95115278937273,251.2181940839589,Standard,Bad,Low_spent_Small_value_payments,36.0,9394.66,7.0,6.0,34.0,6.0,593.8883333333333,4.58,1686.78,33.21948646000168
2.0,11.0,2.0,40.768111751226975,191.0,No,129.87564960431143,443.24226706235527,Good,Good,High_spent_Medium_value_payments,36.0,33878.15,4.0,2.0,8.0,0.0,3031.179166666667,6.64,1195.14,0.0
3.0,12.0,2.0,36.64031546584167,192.0,No,78.35205353633094,474.76586313033584,Good,Good,High_spent_Medium_value_payments,36.0,33878.15,4.0,2.0,8.0,0.0,3031.179166666667,6.64,1195.14,0.0
3.0,12.0,2.0,30.404148547492746,193.0,No,378.15202240176046,214.96589426490615,Good,Good,High_spent_Medium_value_payments,36.0,33878.15,4.0,2.0,8.0,0.0,3031.179166666667,6.64,1195.14,0.0
3.0,9.0,2.0,38.10279793623704,194.0,No,129.87564960431143,212.9881843087669,Good,Good,High_spent_Medium_value_payments,36.0,33878.15,4.0,2.0,8.0,0.0,3031.179166666667,6.64,1195.14,0.0
3.0,12.0,2.0,24.092563796730083,195.0,No,74.59488754072522,468.5230291259415,Good,Good,High_spent_Medium_value_payments,36.0,33878.15,4.0,2.0,8.0,0.0,3031.179166666667,6.64,1195.14,0.0
3.0,12.0,2.0,22.96456111607161,196.0,No,72.29898602872048,480.81893063794615,Good,Good,High_spent_Medium_value_payments,36.0,33878.15,4.0,2.0,8.0,0.0,3031.179166666667,6.64,1195.14,0.0
3.0,10.0,2.0,33.39534350064779,197.0,No,330.64442881330416,262.4734878533625,Good,Good,High_spent_Medium_value_payments,36.0,33878.15,4.0,2.0,8.0,0.0,3031.179166666667,6.64,1195.14,0.0
3.0,10.0,2.0,22.87516623317793,197.0,No,167.46701026908667,405.65090639757994,Good,Good,High_spent_Medium_value_payments,36.0,33878.15,4.0,2.0,8.0,0.0,3031.179166666667,6.64,1195.14,0.0
42.0,18.0,12.0,37.29967365925741,149.0,Yes,529.084758003346,282.50829235618716,Standard,Bad,High_spent_Medium_value_payments,18.0,57683.19,7.0,10.0,16.0,6.0,4729.9325,3.31,2188.22,250.0816702834513
42.0,18.0,12.0,29.674798329182224,150.0,Yes,131.69126549889148,341.2203142176572,Standard,Bad,High_spent_Medium_value_payments,18.0,57683.19,7.0,10.0,16.0,6.0,4729.9325,3.31,2188.22,250.0816702834513
42.0,18.0,12.0,25.446309417252465,151.0,Yes,105.88418511859669,357.02739459795197,Poor,Bad,High_spent_Medium_value_payments,18.0,57683.19,7.0,10.0,16.0,6.0,4729.9325,3.31,2188.22,250.0816702834513
37.0,18.0,12.0,27.283529561772543,152.0,Yes,156.806611526142,316.1049681904067,Poor,Bad,High_spent_Medium_value_payments,18.0,57683.19,7.0,10.0,16.0,6.0,4729.9325,3.31,2188.22,250.0816702834513
42.0,18.0,12.0,26.27751224799804,153.0,Yes,271.59124516401084,221.32033455253784,Poor,Bad,High_spent_Medium_value_payments,18.0,57683.19,7.0,10.0,16.0,6.0,4729.9325,3.31,2188.22,250.0816702834513
42.0,18.0,12.0,25.43253110927917,154.0,NM,427.1763962274924,85.73518348905628,Standard,Bad,High_spent_Medium_value_payments,18.0,57683.19,7.0,10.0,16.0,6.0,4729.9325,3.31,2188.22,250.0816702834513
42.0,18.0,12.0,26.297490487995447,155.0,Yes,240.18831822361224,252.7232614929364,Poor,Bad,High_spent_Medium_value_payments,18.0,57683.19,7.0,10.0,16.0,6.0,4729.9325,3.31,2188.22,250.0816702834513
42.0,18.0,12.0,28.86267624973589,156.0,Yes,190.4032873603616,282.50829235618716,Poor,Bad,High_spent_Medium_value_payments,18.0,57683.19,7.0,10.0,16.0,6.0,4729.9325,3.31,2188.22,250.0816702834513
42.0,24.0,12.0,33.118010586768456,226.0,NM,61.05941464394074,245.24374492890587,Standard,Bad,Low_spent_Small_value_payments,32.0,9110.175,7.0,7.0,33.0,6.0,753.18125,19.8,1814.67,39.014965427153406
40.0,24.0,12.0,30.557603951505108,227.0,Yes,47.772466141173105,248.53069343167346,Poor,Bad,Low_spent_Small_value_payments,32.0,9110.175,7.0,7.0,33.0,6.0,753.18125,19.8,1814.67,39.014965427153406
42.0,27.0,12.0,26.13468186876429,228.0,Yes,52.951716720853064,273.3514428519935,Poor,Bad,Low_spent_Small_value_payments,32.0,9110.175,7.0,7.0,33.0,6.0,753.18125,19.8,1814.67,39.014965427153406
42.0,24.0,12.0,36.56947043879404,229.0,Yes,39.347834848575246,286.9553247242713,Poor,Bad,Low_spent_Small_value_payments,32.0,9110.175,7.0,7.0,33.0,6.0,753.18125,19.8,1814.67,39.014965427153406
42.0,23.0,12.0,34.13796563794165,230.0,NM,38.14615959974637,278.1569999731002,Poor,Bad,Low_spent_Small_value_payments,32.0,9110.175,7.0,7.0,33.0,6.0,753.18125,19.8,1814.67,39.014965427153406
42.0,23.0,12.0,31.746031608244014,231.0,Yes,49.962863364574545,266.34029620827204,Poor,Bad,Low_spent_Small_value_payments,32.0,9110.175,7.0,7.0,33.0,6.0,753.18125,19.8,1814.67,39.014965427153406
42.0,24.0,12.0,28.586939431820067,232.0,NM,11.630459700273029,264.67269987257356,Poor,Bad,Low_spent_Small_value_payments,32.0,9110.175,7.0,7.0,33.0,6.0,753.18125,19.8,1814.67,39.014965427153406
42.0,24.0,12.0,38.593323900032615,233.0,Yes,36.85077366315893,289.4523859096877,Poor,Bad,Low_spent_Small_value_payments,32.0,9110.175,7.0,7.0,33.0,6.0,753.18125,19.8,1814.67,39.014965427153406
34.0,21.0,11.0,34.51964872198642,119.0,Yes,66.12384572263782,415.9371312859557,Poor,Bad,Low_spent_Large_value_payments,38.0,43644.96,6.0,8.0,25.0,5.0,3551.08,8.12,2203.98,133.0470229914066
34.0,21.0,11.0,33.59348171118845,120.0,Yes,289.09856035968966,202.96241664890374,Standard,Bad,Low_spent_Large_value_payments,38.0,43644.96,6.0,8.0,25.0,5.0,3551.08,8.12,2203.98,133.0470229914066
33.0,21.0,11.0,32.61988696211235,121.0,Yes,176.03851421634548,349.2865806763913,Poor,Bad,Low_spent_Large_value_payments,38.0,43644.96,6.0,8.0,25.0,5.0,3551.08,8.12,2203.98,133.0470229914066
34.0,23.0,11.0,25.54577120866751,121.0,Yes,98.85627943202572,393.2046975765677,Poor,Bad,Low_spent_Large_value_payments,38.0,43644.96,6.0,8.0,25.0,5.0,3551.08,8.12,2203.98,133.0470229914066
34.0,18.0,11.0,29.55095725995725,123.0,Yes,231.14055615361232,280.9204208549811,Standard,Bad,Low_spent_Large_value_payments,38.0,43644.96,6.0,8.0,25.0,5.0,3551.08,8.12,2203.98,133.0470229914066
34.0,21.0,11.0,32.14100192722448,124.0,Yes,86.60537424399756,385.45560276459577,Poor,Bad,Low_spent_Large_value_payments,38.0,43644.96,6.0,8.0,25.0,5.0,3551.08,8.12,2203.98,133.0470229914066
34.0,21.0,11.0,38.93976594702608,125.0,Yes,281.32152806067336,230.73944894792004,Poor,Bad,Low_spent_Large_value_payments,38.0,43644.96,6.0,8.0,25.0,5.0,3551.08,8.12,2203.98,133.0470229914066
30.0,21.0,11.0,36.027528496475995,126.0,Yes,176.03851421634548,316.0224627922479,Poor,Bad,Low_spent_Large_value_payments,38.0,43644.96,6.0,8.0,25.0,5.0,3551.08,8.12,2203.98,133.0470229914066
33.0,15.0,2.0,29.38578866498549,243.0,No,166.84936040546913,542.2303582328597,Standard,Standard,High_spent_Small_value_payments,28.0,73339.92,4.0,4.0,17.0,3.0,5916.66,4.22,1444.26,152.58628136167118
29.0,15.0,2.0,29.56619299177072,244.0,No,72.09293343283504,606.9867852054938,Standard,Standard,High_spent_Small_value_payments,28.0,73339.92,4.0,4.0,17.0,3.0,5916.66,4.22,1444.26,152.58628136167118
25.0,15.0,2.0,29.09368920445205,245.0,No,181.8729048291695,507.2068138091593,Standard,Standard,High_spent_Small_value_payments,28.0,73339.92,4.0,4.0,17.0,3.0,5916.66,4.22,1444.26,152.58628136167118
30.0,15.0,3.0,37.93964604805016,246.0,No,646.5279147121395,82.55180392618935,Standard,Standard,High_spent_Small_value_payments,28.0,73339.92,4.0,4.0,17.0,3.0,5916.66,4.22,1444.26,152.58628136167118
27.0,12.0,3.0,32.11252119269436,247.0,No,111.88575423453145,567.1939644037974,Standard,Standard,High_spent_Small_value_payments,28.0,73339.92,4.0,4.0,17.0,3.0,5916.66,4.22,1444.26,152.58628136167118
24.0,15.0,3.0,39.58412860097518,248.0,No,89.73161557168312,599.3481030666458,Standard,Standard,High_spent_Small_value_payments,28.0,73339.92,4.0,4.0,17.0,3.0,5916.66,4.22,1444.26,152.58628136167118
29.0,15.0,3.0,27.92687785561914,249.0,No,313.79353723832764,385.2861814000012,Standard,Standard,High_spent_Small_value_payments,28.0,73339.92,4.0,4.0,17.0,3.0,5916.66,4.22,1444.26,152.58628136167118
33.0,12.0,3.0,35.58678249717587,250.0,No,339.96682849855245,359.11289013977637,Standard,Standard,High_spent_Small_value_payments,28.0,73339.92,4.0,4.0,17.0,3.0,5916.66,4.22,1444.26,152.58628136167118
3.0,1.0,2.0,31.711044254990657,352.0,NM,158.1817738010169,324.32818774839717,Standard,Good,Low_spent_Small_value_payments,21.0,35260.69,0.0,6.0,5.0,4.0,2839.390833333333,5.84,51.5,91.4291217839192
1.0,1.0,2.0,31.54120854752853,352.0,No,376.59493688841593,105.91502466099827,Standard,Good,Low_spent_Small_value_payments,21.0,35260.69,0.0,6.0,5.0,4.0,2839.390833333333,5.84,51.5,91.4291217839192
4.0,1.0,2.0,37.31723646149151,353.0,No,57.947314386300285,374.5626471631138,Standard,Good,Low_spent_Small_value_payments,21.0,35260.69,0.0,6.0,5.0,4.0,2839.390833333333,5.84,51.5,91.4291217839192
1.0,0.0,2.0,28.82421944342557,354.0,No,108.94659076201614,353.56337078739807,Standard,Good,Low_spent_Small_value_payments,21.0,35260.69,0.0,6.0,5.0,4.0,2839.390833333333,5.84,51.5,91.4291217839192
1.0,2.0,2.0,38.12574728587781,355.0,No,63.34478254452478,369.16517900488935,Standard,Good,Low_spent_Small_value_payments,21.0,35260.69,0.0,6.0,5.0,4.0,2839.390833333333,5.84,51.5,91.4291217839192
1.0,2.0,2.0,35.485128800913365,356.0,No,136.32402223358324,336.185939315831,Standard,Good,Low_spent_Small_value_payments,21.0,35260.69,0.0,6.0,5.0,4.0,2839.390833333333,5.84,51.5,91.4291217839192
1.0,0.0,2.0,24.089308771584623,357.0,No,306.06209568715457,176.44786586225965,Standard,Good,Low_spent_Small_value_payments,21.0,35260.69,0.0,6.0,5.0,4.0,2839.390833333333,5.84,51.5,91.4291217839192
1.0,0.0,2.0,30.623820502618543,358.0,No,185.41215757308743,277.0978039763268,Standard,Good,Low_spent_Small_value_payments,21.0,35260.69,0.0,6.0,5.0,4.0,2839.390833333333,5.84,51.5,91.4291217839192
30.0,24.0,12.0,27.84486529365087,14.0,Yes,673.3326808104271,300.50748414826444,Poor,Bad,High_spent_Medium_value_payments,43.0,64666.48,7.0,7.0,27.0,6.0,5144.873333333334,19.31,3556.71,257.1831073610456
31.0,22.0,12.0,36.14581086586541,15.0,Yes,293.7020824380219,243.6021435342659,Poor,Bad,High_spent_Medium_value_payments,43.0,64666.48,7.0,7.0,27.0,6.0,5144.873333333334,19.31,3556.71,257.1831073610456
31.0,24.0,12.0,33.06028926730824,16.0,NM,206.7967418240233,300.50748414826444,Standard,Bad,High_spent_Medium_value_payments,43.0,64666.48,7.0,7.0,27.0,6.0,5144.873333333334,19.31,3556.71,257.1831073610456
31.0,24.0,12.0,32.785708124167925,17.0,NM,212.6114945977356,304.6927313745522,Poor,Bad,High_spent_Medium_value_payments,43.0,64666.48,7.0,7.0,27.0,6.0,5144.873333333334,19.31,3556.71,257.1831073610456
29.0,21.0,12.0,34.66013185003812,18.0,NM,410.36650597548805,116.93771999679971,Poor,Bad,High_spent_Medium_value_payments,43.0,64666.48,7.0,7.0,27.0,6.0,5144.873333333334,19.31,3556.71,257.1831073610456
27.0,21.0,12.0,25.16255247224113,19.0,Yes,68.41581194272764,438.88841402956007,Poor,Bad,High_spent_Medium_value_payments,43.0,64666.48,7.0,7.0,27.0,6.0,5144.873333333334,19.31,3556.71,257.1831073610456
31.0,24.0,12.0,23.978344445495928,20.0,Yes,272.4720096736724,244.83221629861538,Poor,Bad,High_spent_Medium_value_payments,43.0,64666.48,7.0,7.0,27.0,6.0,5144.873333333334,19.31,3556.71,257.1831073610456
32.0,26.0,12.0,35.36223712258013,21.0,Yes,66.8348771776471,430.4693487946407,Poor,Bad,High_spent_Medium_value_payments,43.0,64666.48,7.0,7.0,27.0,6.0,5144.873333333334,19.31,3556.71,257.1831073610456
12.0,0.0,2.0,35.94293583809573,297.0,No,410.7421441024212,450.0078424386588,Standard,Good,High_spent_Medium_value_payments,43.0,120450.32,2.0,3.0,11.0,4.0,9985.526666666668,10.28,503.63,387.8026801255866
15.0,3.0,2.0,37.407837522922655,298.0,No,476.94098179344184,423.8090047476381,Standard,Good,High_spent_Medium_value_payments,43.0,120450.32,2.0,3.0,11.0,4.0,9985.526666666668,10.28,503.63,387.8026801255866
19.0,3.0,2.0,40.57033019697228,299.0,NM,195.93023658625916,664.819749954821,Standard,Good,High_spent_Medium_value_payments,43.0,120450.32,2.0,3.0,11.0,4.0,9985.526666666668,10.28,503.63,387.8026801255866
15.0,3.0,2.0,36.86861240116352,300.0,No,347.64906755606836,533.1009189850116,Standard,Good,High_spent_Medium_value_payments,43.0,120450.32,2.0,3.0,11.0,4.0,9985.526666666668,10.28,503.63,387.8026801255866
15.0,4.0,2.0,34.14186321737,301.0,No,256.8248506901353,593.9251358509448,Standard,Good,High_spent_Medium_value_payments,43.0,120450.32,2.0,3.0,11.0,4.0,9985.526666666668,10.28,503.63,387.8026801255866
15.0,3.0,2.0,25.969877224900102,302.0,No,420.19226655694547,440.5577199841346,Standard,Good,High_spent_Medium_value_payments,43.0,120450.32,2.0,3.0,11.0,4.0,9985.526666666668,10.28,503.63,387.8026801255866
18.0,3.0,5.0,22.75625402833562,303.0,No,1330.1948369592405,533.1009189850116,Good,Good,High_spent_Medium_value_payments,43.0,120450.32,2.0,3.0,11.0,4.0,9985.526666666668,10.28,503.63,387.8026801255866
15.0,1.0,5.0,26.508496907868857,304.0,No,109.65109830841736,741.0988882326628,Good,Good,High_spent_Medium_value_payments,43.0,120450.32,2.0,3.0,11.0,4.0,9985.526666666668,10.28,503.63,387.8026801255866
26.0,10.0,0.0,33.84576957695989,346.0,No,472.01759127971087,751.7298347482837,Standard,Standard,Low_spent_Medium_value_payments,43.0,144037.08,6.0,6.0,9.0,2.0,12222.089999999998,10.92,696.67,235.63883115303503
